num_expediente,fecha,wikidata_fecha,hora,localizacion,numero,cod_distrito,distrito,wikidata_distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,wikidata_tipo_vehiculo,tipo_persona,wikidata_tipo_persona,rango_edad,sexo,wikidata_sexo,cod_lesividad,lesividad,longitud,latitud,positiva_alcohol,positiva_droga
2024S022156,"July 11, 2024",https://wikidata.org/entity/Q69307226,9:00:00,"CALL. EMBAJADORES, 308",308,2,Arganzuela,https://wikidata.org/entity/Q2000929,Vuelco,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.69087747707,40.38475716246982,false,false
2024S022218,"July 16, 2024",https://wikidata.org/entity/Q69307231,7:40:00,"PASEO. SANTA MARIA DE LA CABEZA, 107",107,12,Usera,https://wikidata.org/entity/Q953368,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 35 a 39 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,-3.70826389279,40.39122861193305,false,false
2024S022227,"July 16, 2024",https://wikidata.org/entity/Q69307231,12:20:00,CALL. VIRIATO / CALL. FERNANDEZ DE LA HOZ,75,7,Chamberí,https://wikidata.org/entity/Q1763370,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.69485186572,40.43557144878592,false,false
2024S022233,"July 16, 2024",https://wikidata.org/entity/Q69307231,12:45:00,"PASEO. CASTELLANA, 33",33,7,Chamberí,https://wikidata.org/entity/Q1763370,Alcance,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 60 a 64 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.68893854924,40.432633863387075,false,false
2024S022247,"July 16, 2024",https://wikidata.org/entity/Q69307231,16:30:00,CALL. DOCTOR CORTEZO / CALL. ATOCHA,16,1,Centro,https://wikidata.org/entity/Q1763376,Colisión frontal,Desconocido,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,-3.70356571687,40.414158334535486,false,false
2024S022325,"July 17, 2024",https://wikidata.org/entity/Q69307232,18:10:00,"CALL. DOCTOR ZAMENHOF, 22",22,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,5,Asistencia sanitaria ambulatoria con posterioridad,-3.62691547889,40.44689678255525,false,false
2024S022333,"July 17, 2024",https://wikidata.org/entity/Q69307232,19:20:00,"AUTOV. M-612, KM 4",+00190E,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.73922372823,40.51349385245357,false,false
2024S022362,"July 18, 2024",https://wikidata.org/entity/Q69307233,10:00:00,PASEO. DELICIAS / CALL. TARRAGONA,46,2,Arganzuela,https://wikidata.org/entity/Q2000929,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 40 a 44 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,-3.69397052042,40.401441479582154,false,false
2024S022394,"July 18, 2024",https://wikidata.org/entity/Q69307233,17:00:00,PLAZA. MANUEL BECERRA / CALL. ALCALA,15,4,Salamanca,https://wikidata.org/entity/Q1773521,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 60 a 64 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.66819229628,40.42824211068033,false,false
2024S022435,"July 19, 2024",https://wikidata.org/entity/Q69307234,8:53:00,"CALL. DOCTOR ESQUERDO, 49",49,4,Salamanca,https://wikidata.org/entity/Q1773521,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.66870460236,40.4228337247856,false,false
2024S022480,"July 19, 2024",https://wikidata.org/entity/Q69307234,19:45:00,CALL. GENERAL RICARDOS / GTA. MARQUES DE VADILLO,1,11,Carabanchel,https://wikidata.org/entity/Q1001991,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.71624765036,40.39744974966343,false,false
2024S022518,"July 20, 2024",https://wikidata.org/entity/Q69307235,11:05:00,AVDA. POBLADOS / CALL. VIA LUSITANA,106,11,Carabanchel,https://wikidata.org/entity/Q1001991,Colisión lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 60 a 64 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.73449756096,40.37332606140424,false,false
2024S022585,"July 21, 2024",https://wikidata.org/entity/Q69307236,14:38:00,CALL. GOYA / CALL. ALCALA,68,4,Salamanca,https://wikidata.org/entity/Q1773521,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 18 a 20 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,-3.67631559179,40.42478045020792,false,false
2024S022597,"July 21, 2024",https://wikidata.org/entity/Q69307236,18:40:00,"RONDA. VALENCIA, 9",9,2,Arganzuela,https://wikidata.org/entity/Q2000929,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,-3.70125825645,40.40533447098337,false,false
2024S022620,"July 22, 2024",https://wikidata.org/entity/Q69307237,0:30:00,"CTRA. ZOO, 3",3,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,female,https://wikidata.org/entity/Q6581072,2,Ingreso inferior o igual a 24 horas,-3.76292877654,40.405322370545214,false,false
2024S022658,"July 21, 2024",https://wikidata.org/entity/Q69307236,21:50:00,CALL. AZCONA / CALL. AMOROS,46,4,Salamanca,https://wikidata.org/entity/Q1773521,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.66869190581,40.43464464268569,false,false
2024S022723,"July 23, 2024",https://wikidata.org/entity/Q69307238,12:10:00,"CALL. LORENZO SOLANO TENDERO, 2",2,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Colisión frontal,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.65321121883,40.452886317504685,false,false
2024S022764,"July 23, 2024",https://wikidata.org/entity/Q69307238,19:40:00,AVDA. CAMINO DE SANTIAGO / GTA. MONTE DEL GOZO,3,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 18 a 20 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.66744134993,40.51081367812563,false,false
2024S022783,"July 24, 2024",https://wikidata.org/entity/Q69307239,0:20:00,"AVDA. LOGROÑO, 20",20,21,Barajas,https://wikidata.org/entity/Q807230,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,female,https://wikidata.org/entity/Q6581072,1,Atención en urgencias sin posterior ingreso,-3.60398474425,40.4540639195088,false,false
2024S022797,"July 24, 2024",https://wikidata.org/entity/Q69307239,13:40:00,"CALL. ALCALA, 595",595,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.61287699744,40.44626936006988,false,false
2024S022875,"July 25, 2024",https://wikidata.org/entity/Q69307240,10:20:00,"CTRA. SOMONTES AL PALACIO DE LA REAL QUINTA, 1",1,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.75449260406,40.48984591254205,false,false
2024S022885,"July 25, 2024",https://wikidata.org/entity/Q69307240,16:40:00,"CALL. VIA LUSITANA, 5",5,11,Carabanchel,https://wikidata.org/entity/Q1001991,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.7248829548,40.38077418717404,false,false
2024S022978,"July 27, 2024",https://wikidata.org/entity/Q69307242,11:05:00,"PASEO. CASTELLANA, 28",28,4,Salamanca,https://wikidata.org/entity/Q1773521,Choque contra obstáculo fijo,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 60 a 64 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.68848627692,40.43105997855682,false,false
2024S022984,"July 27, 2024",https://wikidata.org/entity/Q69307242,14:17:00,"CMNO. PERALES, 15",15,12,Usera,https://wikidata.org/entity/Q953368,Colisión lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 50 a 54 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,-3.6908070747,40.37901878624101,false,false
2024S022984,"July 27, 2024",https://wikidata.org/entity/Q69307242,14:17:00,"CMNO. PERALES, 15",15,12,Usera,https://wikidata.org/entity/Q953368,Colisión lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 50 a 54 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,-3.6908070747,40.37901878624101,false,false
2024S023036,"July 28, 2024",https://wikidata.org/entity/Q69307243,4:30:00,"PLAZA. EMPERADOR CARLOS V, 1",1,1,Centro,https://wikidata.org/entity/Q1763376,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 30 a 34 años,female,https://wikidata.org/entity/Q6581072,2,Ingreso inferior o igual a 24 horas,-3.69382075786,40.40751448779546,true,false
2024S023052,"July 28, 2024",https://wikidata.org/entity/Q69307243,15:30:00,"AVDA. MANZANARES, 210",210,12,Usera,https://wikidata.org/entity/Q953368,Atropello a persona,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,-3.70064979439,40.390977698788525,false,false
2024S023065,"July 28, 2024",https://wikidata.org/entity/Q69307243,19:08:00,"PASEO. FERNAN NUÑEZ, 24",24,3,Retiro,https://wikidata.org/entity/Q2002296,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 30 a 34 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,-3.68012123537,40.41638872322514,false,false
2024S023079,"July 28, 2024",https://wikidata.org/entity/Q69307243,22:55:00,"CALL. PIO FELIPE, 30",30,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Colisión lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.65398911111,40.39319697761491,false,false
2024S023105,"July 29, 2024",https://wikidata.org/entity/Q69307244,12:40:00,CALL. FRANCISCO VILLAESPESA / CALL. EZEQUIEL SOLANA,57,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,5,Asistencia sanitaria ambulatoria con posterioridad,-3.64380064759,40.42945259051257,false,false
2024S023134,"July 29, 2024",https://wikidata.org/entity/Q69307244,18:22:00,"CALL. GRAN VIA, 5",5,1,Centro,https://wikidata.org/entity/Q1763376,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 60 a 64 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.6986346605,40.41944050879047,false,false
2024S023142,"July 29, 2024",https://wikidata.org/entity/Q69307244,19:20:00,"PQUE. DEHESA DE LA VILLA, 0",0,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Caída,Nublado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 15 a 17 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,-3.72452436158,40.45281268517449,false,false
2024S023159,"July 29, 2024",https://wikidata.org/entity/Q69307244,13:30:00,CARRIL BICI (JUNTO GTA CANILLEJAS Y PROXIMO C. MEQUINENZA,2,21,Barajas,https://wikidata.org/entity/Q807230,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,-3.6056305356,40.44953278202423,false,false
2024S023203,"July 30, 2024",https://wikidata.org/entity/Q69307245,20:15:00,"CALL. COLOMBIA, 31",31,5,Chamartín,,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.6734066981,40.456968621302906,false,false
2024S023207,"July 30, 2024",https://wikidata.org/entity/Q69307245,23:40:00,CALL. RETAMA / CALL. MENDEZ ALVARO,1,2,Arganzuela,https://wikidata.org/entity/Q2000929,Atropello a persona,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.67670615492,40.39316536355315,false,false
2024S023207,"July 30, 2024",https://wikidata.org/entity/Q69307245,23:40:00,CALL. RETAMA / CALL. MENDEZ ALVARO,1,2,Arganzuela,https://wikidata.org/entity/Q2000929,Atropello a persona,Despejado,bicycle,https://wikidata.org/entity/Q11442,pedestrian,https://wikidata.org/entity/Q221488,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.67670615492,40.39316536355315,false,false
2024S023209,"July 31, 2024",https://wikidata.org/entity/Q69307246,1:35:00,CALL. GENERAL RICARDOS / CALL. MANUEL LAMELA,171,11,Carabanchel,https://wikidata.org/entity/Q1001991,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.73431358569,40.38675978174629,false,false
2024S023239,"July 31, 2024",https://wikidata.org/entity/Q69307246,11:30:00,"CALL. TRIBULETE, 5",5,1,Centro,https://wikidata.org/entity/Q1763376,Alcance,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,Más de 74 años,male,https://wikidata.org/entity/Q6581097,5,Asistencia sanitaria ambulatoria con posterioridad,-3.70223955566,40.40790510598563,false,false
2024S023276,"July 31, 2024",https://wikidata.org/entity/Q69307246,19:05:00,"AVDA. LAS AGUILAS, 121",121,10,Latina,https://wikidata.org/entity/Q794954,Alcance,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 15 a 17 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.77851468083,40.381308448047264,false,false
2024S023311,"August 1, 2024",https://wikidata.org/entity/Q69307247,12:20:00,"PASEO. CASTELLANA, 89",89,6,Tetuán,https://wikidata.org/entity/Q1773540,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,-3.69120206326,40.44989062171299,false,false
2024S023375,"August 2, 2024",https://wikidata.org/entity/Q69307248,10:15:00,"CALL. ARTURO SORIA, 166",166,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.65558979654,40.454935912853976,false,false
2024S023618,"August 5, 2024",https://wikidata.org/entity/Q69307251,13:05:00,PLAZA. SANTA BARBARA / PLAZA. ALONSO MARTINEZ,1,1,Centro,https://wikidata.org/entity/Q1763376,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.69591334952,40.42760108823718,false,false
2024S023630,"August 5, 2024",https://wikidata.org/entity/Q69307251,16:39:00,AVDA. NICETO ALCALA ZAMORA / AUTOV. M-11,4,16,Hortaleza,https://wikidata.org/entity/Q1928529,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,3,Ingreso superior a 24 horas,-3.64954805692,40.48151948288492,false,false
2024S023649,"August 5, 2024",https://wikidata.org/entity/Q69307251,19:56:00,TRVA. IVAN DE VARGAS / PASEO. SAN ILLAN,1,11,Carabanchel,https://wikidata.org/entity/Q1001991,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 18 a 20 años,female,https://wikidata.org/entity/Q6581072,2,Ingreso inferior o igual a 24 horas,-3.72451482204,40.402488363928086,false,false
